Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP04233,Sales,46,104848,13,36,57.0,No
EMP04234,Customer Support,60,114489,4,58,54.0,No
EMP04235,IT,21,104000,22,64,100.0,Yes
EMP04236,Sales,29,85246,2,42,43.8,No
EMP04237,Operations,25,87874,23,44,90.8,Yes
EMP04238,Operations,21,79077,4,47,51.4,No
EMP04239,Finance,27,89017,10,45,73.0,No
EMP04240,Engineering,49,143376,19,59,89.6,Yes
EMP04241,IT,50,134302,12,46,65.2,No
EMP04242,Admin,26,76535,18,45,91.4,Yes
EMP04243,Admin,41,86443,4,41,52.8,No
EMP04244,Engineering,55,160136,16,32,75.0,Yes
EMP04245,Marketing,45,109575,7,45,69.6,No
EMP04246,Admin,58,109721,14,52,79.4,Yes
EMP04247,HR,60,127311,6,51,70.4,No
EMP04248,Customer Support,39,98831,9,33,58.0,No
EMP04249,Operations,53,127980,24,63,99.0,Yes
EMP04250,IT,55,150327,25,50,100.0,Yes
EMP04251,Customer Support,29,86443,6,31,49.4,No
EMP04252,Engineering,46,147075,5,40,54.0,No
EMP04253,Operations,34,90426,24,53,100.0,Yes
EMP04254,IT,46,130856,18,40,73.4,No
EMP04255,HR,43,109074,25,36,83.6,Yes
EMP04256,Customer Support,43,101254,6,49,57.2,No
EMP04257,Customer Support,56,108107,7,46,72.2,No
EMP04258,Finance,21,88250,6,40,54.8,No
EMP04259,Sales,26,95664,19,41,70.8,No
EMP04260,Customer Support,21,74728,13,40,60.4,No
EMP04261,Customer Support,29,78394,13,30,63.4,No
EMP04262,Operations,24,81865,14,42,64.4,No
EMP04263,Sales,51,106814,21,32,76.0,Yes
EMP04264,Finance,60,145839,2,35,43.6,No
EMP04265,Operations,36,107853,25,42,100.0,Yes
EMP04266,IT,32,123593,6,49,54.2,No
EMP04267,Marketing,26,82732,13,30,66.4,No
EMP04268,Admin,22,79320,5,59,57.4,No
EMP04269,Customer Support,41,87833,9,55,74.2,No
EMP04270,Engineering,24,121609,14,38,69.0,No
EMP04271,Admin,34,78138,23,52,84.6,Yes
EMP04272,Operations,57,121084,8,59,67.8,No
EMP04273,Customer Support,38,94546,3,58,56.2,No
EMP04274,Finance,35,110446,7,42,52.8,No
EMP04275,Sales,21,84463,10,35,60.0,No
EMP04276,Marketing,29,97549,23,36,86.0,Yes
EMP04277,Sales,38,105665,4,42,49.4,No
EMP04278,Engineering,50,157149,22,54,95.0,Yes
EMP04279,Customer Support,51,110027,25,32,82.2,Yes
EMP04280,Sales,37,98491,6,32,55.0,No
EMP04281,Engineering,25,113279,11,51,78.4,Yes
EMP04282,Engineering,56,163400,1,35,53.8,No
EMP04283,Marketing,60,127988,6,49,53.2,No
EMP04284,Sales,31,96791,18,44,79.8,Yes
EMP04285,Sales,38,96112,3,61,61.0,No
EMP04286,Operations,38,99034,14,51,83.8,Yes
EMP04287,Sales,45,104423,15,30,68.0,No
EMP04288,Admin,39,96202,12,44,64.0,No
EMP04289,Admin,47,102603,19,32,79.4,Yes
EMP04290,Marketing,32,97123,17,57,78.8,Yes
EMP04291,HR,21,72642,20,51,94.6,Yes
EMP04292,Operations,42,103114,16,47,71.0,No
EMP04293,Sales,46,119532,8,50,75.4,Yes
EMP04294,HR,22,82028,19,44,89.6,Yes
EMP04295,Sales,25,76635,22,57,94.8,Yes
EMP04296,Customer Support,52,107020,24,36,83.8,Yes
EMP04297,Admin,50,106037,17,46,76.2,Yes
EMP04298,HR,50,102698,13,54,84.8,Yes
EMP04299,Operations,49,119369,14,46,78.8,Yes
EMP04300,Customer Support,29,83042,25,44,100.0,Yes
EMP04301,Operations,25,79855,22,49,97.0,Yes
EMP04302,Admin,44,91759,24,32,78.4,Yes
EMP04303,Engineering,49,157702,23,40,80.4,Yes
EMP04304,Admin,21,63543,10,51,74.6,No
EMP04305,Customer Support,56,109939,1,48,53.6,No
EMP04306,Customer Support,47,92596,2,51,53.2,No
EMP04307,Engineering,36,142603,9,57,78.4,Yes
EMP04308,Marketing,36,109028,1,55,66.8,No
EMP04309,Marketing,49,124233,1,55,49.8,No
EMP04310,IT,56,150983,6,41,60.4,No
EMP04311,Sales,51,106729,25,35,94.0,Yes
EMP04312,Admin,49,109919,21,62,97.0,Yes
EMP04313,Admin,34,97388,25,51,88.6,Yes
EMP04314,Engineering,45,152764,25,43,95.8,Yes
EMP04315,Sales,34,102676,22,40,94.6,Yes
EMP04316,Engineering,53,153919,13,31,74.0,No
EMP04317,HR,41,107910,22,49,85.0,Yes
EMP04318,Finance,29,91722,23,59,96.8,Yes
EMP04319,Customer Support,56,120060,25,34,89.4,Yes
EMP04320,HR,49,105548,14,55,75.2,Yes
EMP04321,Finance,24,102735,13,40,59.4,No
EMP04322,Marketing,51,127877,19,41,89.8,Yes
EMP04323,Admin,26,72132,6,61,76.4,No
EMP04324,Customer Support,30,77687,23,50,90.4,Yes
EMP04325,Finance,50,132494,15,30,70.0,No
EMP04326,Sales,40,112245,6,55,64.8,No
EMP04327,HR,31,84881,7,64,65.0,No
EMP04328,Operations,36,93901,10,31,57.6,No
EMP04329,Customer Support,43,99064,15,31,76.6,Yes
EMP04330,Finance,32,111049,20,51,92.6,Yes
EMP04331,HR,33,99498,12,46,77.2,Yes
EMP04332,Sales,31,98997,8,65,73.4,No
EMP04333,HR,36,85668,23,39,90.8,Yes
EMP04334,Finance,55,137449,14,60,73.2,No
EMP04335,Customer Support,45,96267,21,47,81.0,Yes
EMP04336,Admin,42,90773,19,33,78.0,Yes
EMP04337,IT,37,117452,21,62,97.0,Yes
EMP04338,Marketing,21,78949,15,32,73.2,No
EMP04339,IT,24,100193,14,49,80.6,Yes
EMP04340,Marketing,24,96475,1,62,52.0,No
EMP04341,Finance,54,132976,15,40,67.0,No
EMP04342,IT,54,152831,20,56,86.6,Yes
EMP04343,Sales,39,92789,17,50,72.6,No
EMP04344,IT,50,148987,17,62,89.8,Yes
EMP04345,IT,57,147431,21,59,87.2,Yes
EMP04346,Customer Support,25,78860,18,30,80.4,Yes
EMP04347,Customer Support,28,84074,4,40,55.2,No
EMP04348,IT,46,126284,1,65,68.8,No
EMP04349,HR,29,89751,8,37,49.6,No
EMP04350,Customer Support,32,82595,7,46,60.2,No
EMP04351,Operations,34,93825,20,54,100.0,Yes
EMP04352,Operations,37,91592,17,61,81.2,Yes
EMP04353,HR,32,83072,24,48,93.0,Yes
EMP04354,Operations,31,103751,7,56,58.2,No
EMP04355,Finance,58,139625,5,44,58.4,No
EMP04356,HR,36,91924,6,65,79.8,No
EMP04357,Customer Support,49,101989,23,33,92.2,Yes
EMP04358,Engineering,45,143622,1,38,43.6,No
EMP04359,Operations,45,102377,5,49,61.4,No
EMP04360,Marketing,43,109983,23,57,100.0,Yes
EMP04361,Admin,26,77322,15,53,70.8,No
EMP04362,Customer Support,36,94912,23,47,98.6,Yes
EMP04363,Finance,30,107331,12,58,75.4,Yes
EMP04364,Operations,54,125271,9,55,65.2,No
EMP04365,IT,33,110859,8,57,72.6,No
EMP04366,Engineering,46,148561,20,63,94.8,Yes
EMP04367,Finance,58,143653,5,53,61.8,No
EMP04368,Engineering,57,152820,22,41,77.2,Yes
EMP04369,IT,37,127079,20,63,90.8,Yes
EMP04370,Customer Support,31,72563,19,38,81.0,Yes
EMP04371,Customer Support,47,110051,3,59,70.8,No
EMP04372,IT,47,138752,7,52,74.8,No
EMP04373,IT,58,147724,19,65,91.2,Yes
EMP04374,Admin,41,99301,24,60,100.0,Yes
EMP04375,Engineering,53,158376,23,61,100.0,Yes
EMP04376,Operations,32,85804,25,57,100.0,Yes
EMP04377,Marketing,28,89257,9,63,67.0,No
EMP04378,Sales,54,112934,20,45,85.0,Yes
EMP04379,Admin,33,96244,24,42,82.4,Yes
EMP04380,IT,30,106961,13,30,53.4,No
EMP04381,Sales,25,90283,10,33,61.8,No
EMP04382,Finance,30,92106,10,44,65.4,No
EMP04383,Finance,57,127273,7,49,54.0,No
EMP04384,Admin,34,88331,19,61,86.8,Yes
EMP04385,Engineering,55,165380,5,32,59.2,No
EMP04386,Customer Support,55,113574,21,50,88.8,Yes
EMP04387,IT,31,117997,10,30,67.0,No
EMP04388,HR,30,83652,17,41,77.2,Yes
EMP04389,HR,35,95979,19,61,95.8,Yes
EMP04390,Finance,59,144107,20,46,94.6,Yes
EMP04391,IT,46,126312,19,64,100.0,Yes
EMP04392,Customer Support,44,87941,18,38,69.2,No
EMP04393,Operations,51,122898,8,30,63.4,No
EMP04394,Customer Support,47,105510,4,63,75.0,No
EMP04395,Engineering,42,130620,5,48,58.8,No
EMP04396,Sales,36,92149,16,46,73.4,No
EMP04397,Marketing,41,114999,3,42,61.6,No
EMP04398,Customer Support,41,85898,4,30,52.2,No
EMP04399,Engineering,52,144801,7,40,63.6,No
EMP04400,HR,43,94423,8,56,78.0,Yes
EMP04401,HR,32,97530,5,51,70.6,No
EMP04402,Marketing,25,86336,17,60,84.6,Yes
EMP04403,HR,50,106024,7,49,63.0,No
EMP04404,Sales,40,111020,15,48,86.8,Yes
EMP04405,Sales,21,71041,16,57,89.0,Yes
EMP04406,Customer Support,55,111328,5,44,49.4,No
EMP04407,Engineering,21,107697,14,50,86.2,Yes
EMP04408,Engineering,25,128263,21,32,80.0,Yes
EMP04409,Engineering,26,116654,23,45,97.4,Yes
EMP04410,Operations,58,128123,3,47,57.6,No
EMP04411,Sales,33,102895,2,34,47.0,No
EMP04412,HR,53,121445,12,52,66.8,No
EMP04413,Operations,27,88288,15,46,85.6,Yes
EMP04414,Operations,46,115253,8,37,49.6,No
EMP04415,Engineering,52,151740,1,33,33.6,No
EMP04416,Marketing,58,130050,1,49,52.2,No
EMP04417,Admin,28,78747,9,31,65.8,No
EMP04418,IT,55,153682,6,35,43.8,No
EMP04419,Customer Support,34,77107,13,40,66.4,No
EMP04420,Operations,53,123685,18,65,91.4,Yes
EMP04421,Engineering,22,106807,18,64,86.8,Yes
EMP04422,Operations,46,105166,6,51,65.4,No
EMP04423,Customer Support,39,88475,23,43,86.2,Yes
EMP04424,Customer Support,42,87218,5,42,52.2,No
EMP04425,Engineering,59,151477,10,46,73.6,No
EMP04426,HR,53,119570,25,57,92.2,Yes
EMP04427,Admin,53,120148,16,32,65.0,No
EMP04428,Finance,23,100322,20,35,89.0,Yes
EMP04429,Marketing,39,103343,3,35,42.4,No
EMP04430,Customer Support,45,99986,4,36,57.8,No
EMP04431,Admin,38,84141,11,65,80.8,Yes
EMP04432,Customer Support,31,76109,8,41,54.0,No
EMP04433,Customer Support,59,120703,2,48,49.4,No
EMP04434,HR,30,95681,11,44,73.2,No
EMP04435,Engineering,21,117106,16,47,77.0,Yes
EMP04436,Engineering,39,144226,24,33,79.0,Yes
EMP04437,Finance,33,104078,15,34,71.4,No
EMP04438,Operations,25,95893,24,45,90.2,Yes
EMP04439,Engineering,47,140734,13,56,82.0,Yes
EMP04440,Marketing,32,88490,11,54,75.2,Yes
EMP04441,HR,35,84414,5,54,70.4,No
EMP04442,HR,40,103930,5,53,69.8,No
EMP04443,HR,49,115738,7,54,69.0,No
EMP04444,Operations,24,83549,2,55,49.6,No
EMP04445,Customer Support,46,90474,8,57,71.6,No
EMP04446,IT,23,100474,24,63,100.0,Yes
EMP04447,Sales,48,121859,1,64,55.2,No
EMP04448,Marketing,21,94610,19,32,68.4,No
EMP04449,HR,31,78144,24,45,86.2,Yes
EMP04450,IT,44,133907,1,46,46.4,No
EMP04451,Engineering,33,138226,25,53,100.0,Yes
EMP04452,Operations,59,136624,8,37,68.6,No
EMP04453,Customer Support,32,90879,2,33,48.4,No
EMP04454,IT,23,113754,15,52,79.2,Yes
EMP04455,Sales,41,95636,9,38,61.0,No
EMP04456,Admin,39,93149,20,48,86.8,Yes
EMP04457,Admin,35,97266,3,37,39.6,No
EMP04458,Finance,56,141704,23,65,100.0,Yes
EMP04459,Operations,43,107886,17,43,77.4,Yes
EMP04460,Customer Support,42,90900,13,40,78.4,Yes
EMP04461,IT,44,139021,4,61,56.8,No
EMP04462,Customer Support,41,91891,13,30,66.4,No
EMP04463,Customer Support,27,85152,5,49,63.4,No
EMP04464,Engineering,22,121109,1,48,62.6,No
EMP04465,Customer Support,30,75295,13,31,60.0,No
EMP04466,Finance,43,118565,12,62,70.8,No
EMP04467,Operations,25,79223,7,30,56.6,No
EMP04468,Finance,35,100076,14,61,83.8,Yes
EMP04469,HR,48,112019,12,63,89.4,Yes
EMP04470,Operations,24,84177,5,41,54.6,No
EMP04471,Marketing,25,90079,8,50,70.4,No
EMP04472,Sales,57,122057,2,54,59.0,No
EMP04473,Finance,34,111120,22,50,99.6,Yes
EMP04474,Operations,24,79834,24,59,100.0,Yes
EMP04475,Admin,26,81237,21,64,100.0,Yes
EMP04476,Customer Support,40,97079,19,43,82.0,Yes
EMP04477,Finance,45,115383,18,45,81.4,Yes
EMP04478,Engineering,59,165873,9,65,79.2,Yes
EMP04479,HR,56,108811,12,59,74.0,No
EMP04480,Engineering,36,140962,16,35,69.8,No
EMP04481,HR,36,101670,21,36,76.4,Yes
EMP04482,HR,31,91371,20,53,94.8,Yes
EMP04483,Marketing,36,112982,7,39,63.0,No
EMP04484,IT,34,120273,7,55,65.6,No
EMP04485,IT,23,108156,18,38,74.2,No
EMP04486,Customer Support,31,91655,15,54,91.4,Yes
EMP04487,Sales,32,98912,6,58,64.6,No
EMP04488,IT,60,153080,8,64,84.8,Yes
EMP04489,HR,30,81975,5,45,48.0,No
EMP04490,Finance,57,125538,9,30,59.2,No
EMP04491,Marketing,60,138916,8,41,59.0,No
EMP04492,IT,39,133008,7,49,56.0,No
EMP04493,Admin,59,123635,5,30,49.0,No
EMP04494,Finance,41,115409,11,47,64.0,No
EMP04495,HR,45,108300,15,50,87.0,Yes
EMP04496,Finance,59,133046,7,65,66.6,No
EMP04497,HR,22,75717,23,55,93.4,Yes
EMP04498,IT,34,115733,6,57,61.0,No
EMP04499,Engineering,52,149554,15,59,80.4,Yes
EMP04500,Customer Support,25,66106,24,62,100.0,Yes
EMP04501,Sales,46,101126,24,60,100.0,Yes
EMP04502,Marketing,21,76915,18,53,83.2,Yes
EMP04503,HR,45,99553,11,50,80.8,Yes
EMP04504,Sales,53,111379,5,48,50.8,No
EMP04505,Sales,51,110534,24,33,90.0,Yes
EMP04506,HR,38,101107,22,57,96.8,Yes
EMP04507,IT,53,147370,14,59,76.6,Yes
EMP04508,HR,44,93251,14,40,62.2,No
EMP04509,Customer Support,36,89892,7,62,81.8,No
EMP04510,Sales,46,109464,14,34,75.6,Yes
EMP04511,Sales,49,123008,11,61,74.4,No
EMP04512,Admin,27,88219,7,61,78.2,No
EMP04513,Finance,38,114600,9,62,66.4,No
EMP04514,Operations,58,125843,11,30,68.8,No
EMP04515,IT,34,120518,14,57,77.4,Yes
EMP04516,IT,29,124148,24,44,89.6,Yes
EMP04517,Finance,45,114142,5,36,59.6,No
EMP04518,Admin,58,110018,21,34,80.2,Yes
EMP04519,Sales,60,124470,18,51,83.0,Yes
EMP04520,HR,22,72378,23,34,87.8,Yes
EMP04521,IT,48,146984,5,42,62.2,No
EMP04522,Engineering,40,133295,10,41,64.6,No
EMP04523,Engineering,46,151311,24,62,94.4,Yes
EMP04524,Admin,53,104819,17,39,72.0,No
EMP04525,Admin,49,111629,21,64,89.2,Yes
EMP04526,Admin,42,100111,10,34,66.4,No
EMP04527,Customer Support,24,70351,23,34,81.8,Yes
EMP04528,Operations,57,130720,13,49,82.8,Yes
EMP04529,Admin,59,108602,9,55,71.2,No
EMP04530,Customer Support,53,107425,22,58,100.0,Yes
EMP04531,Marketing,45,111911,22,64,90.0,Yes
EMP04532,Engineering,60,164942,5,42,49.2,No
EMP04533,Admin,24,79470,2,39,41.0,No
EMP04534,Customer Support,45,92242,5,30,52.0,No
EMP04535,Operations,41,112799,11,58,79.6,Yes
EMP04536,Operations,38,105661,16,63,88.6,Yes
EMP04537,Operations,41,99472,16,52,77.0,Yes
EMP04538,Engineering,37,124587,14,47,65.4,No
EMP04539,Customer Support,24,74861,17,58,93.4,Yes
EMP04540,Admin,47,95283,5,48,60.8,No
EMP04541,Customer Support,25,73367,13,52,76.6,Yes
EMP04542,IT,27,112313,6,46,58.4,No
EMP04543,Admin,25,76702,19,60,82.2,Yes
EMP04544,Marketing,30,99321,7,63,79.4,No
EMP04545,HR,48,108029,17,44,84.0,Yes
EMP04546,Finance,23,90633,15,31,70.6,No
EMP04547,HR,33,88374,20,49,81.4,Yes
EMP04548,Admin,34,79791,21,56,88.4,Yes
EMP04549,Operations,23,92312,24,33,94.0,Yes
EMP04550,Marketing,55,118266,1,47,48.0,No
EMP04551,HR,38,87769,19,57,99.4,Yes
EMP04552,Engineering,51,145621,19,61,90.8,Yes
EMP04553,IT,42,123988,18,47,78.6,Yes
EMP04554,Customer Support,44,105056,20,47,76.2,Yes
EMP04555,Operations,40,101705,2,59,62.0,No
EMP04556,Engineering,45,134464,10,62,85.2,Yes
EMP04557,Engineering,41,147977,21,44,84.2,Yes
EMP04558,Operations,22,74879,19,65,89.2,Yes
EMP04559,HR,48,106456,6,46,54.4,No
EMP04560,Marketing,23,94981,3,52,67.6,No
EMP04561,Operations,29,82375,17,47,84.8,Yes
EMP04562,Sales,33,92050,5,32,43.2,No
EMP04563,Engineering,57,163839,22,59,96.0,Yes
EMP04564,Customer Support,55,120977,15,53,81.8,Yes
EMP04565,Sales,28,92538,3,62,62.6,No
EMP04566,IT,54,151212,7,30,58.6,No
EMP04567,Operations,29,94790,21,63,100.0,Yes
EMP04568,Finance,38,105815,19,56,86.8,Yes
EMP04569,IT,35,123815,14,31,72.8,No
EMP04570,Sales,45,112762,6,59,73.2,No
EMP04571,Admin,39,98331,7,36,52.2,No
EMP04572,Customer Support,21,79544,13,41,66.0,No
EMP04573,Operations,26,81159,3,63,69.2,No
EMP04574,Admin,55,107806,5,48,61.8,No
EMP04575,Operations,44,113376,19,49,94.6,Yes
EMP04576,HR,56,114919,14,39,64.6,No
EMP04577,IT,50,133900,8,60,76.4,Yes
EMP04578,Admin,60,113964,19,31,69.8,No
EMP04579,Engineering,35,123176,22,33,84.4,Yes
EMP04580,Sales,41,108880,23,64,92.8,Yes
EMP04581,Sales,56,131235,15,58,83.8,Yes
EMP04582,Finance,37,113186,21,58,99.6,Yes
EMP04583,Operations,41,98736,7,63,79.4,No
EMP04584,HR,55,121164,15,43,80.8,Yes
EMP04585,Operations,25,87499,19,34,81.6,Yes
EMP04586,HR,59,122910,18,49,89.8,Yes
EMP04587,Customer Support,59,123820,6,55,61.8,No
EMP04588,Sales,53,123125,18,62,94.6,Yes
EMP04589,Admin,34,78353,1,39,52.2,No
EMP04590,Finance,46,129653,5,45,60.0,No
EMP04591,IT,27,113335,4,31,39.8,No
EMP04592,Admin,56,122781,4,39,62.6,No
EMP04593,Admin,55,106220,21,54,98.2,Yes
EMP04594,HR,29,75030,21,61,98.4,Yes
EMP04595,HR,45,108899,4,33,57.0,No
EMP04596,Marketing,29,104116,16,39,81.2,Yes
EMP04597,Customer Support,30,78336,18,44,78.8,Yes
EMP04598,Customer Support,53,118505,22,49,95.0,Yes
EMP04599,Marketing,23,79049,23,50,96.4,Yes
EMP04600,Operations,52,122958,15,62,92.2,Yes
EMP04601,Marketing,35,106617,11,52,63.0,No
EMP04602,Engineering,52,147997,8,36,54.0,No
EMP04603,Operations,27,80799,11,51,72.4,No
EMP04604,HR,49,101867,12,38,72.4,No
EMP04605,Marketing,51,120380,17,47,78.8,Yes
EMP04606,Sales,23,90209,12,62,76.8,Yes
EMP04607,Finance,27,97511,10,34,65.4,No
EMP04608,Finance,24,91232,25,39,100.0,Yes
EMP04609,HR,41,106755,7,55,71.6,No
EMP04610,Operations,28,98092,21,55,100.0,Yes
EMP04611,HR,25,84756,19,58,100.0,Yes
EMP04612,Admin,49,103406,2,39,59.0,No
EMP04613,Sales,40,109789,12,57,76.8,Yes
EMP04614,Customer Support,37,80210,16,48,76.6,Yes
EMP04615,Customer Support,48,94775,10,31,61.6,No
EMP04616,IT,34,126520,20,50,84.0,Yes
EMP04617,Admin,52,103300,22,43,88.4,Yes
EMP04618,Engineering,58,154848,12,58,87.4,Yes
EMP04619,Engineering,30,132680,8,36,60.0,No
EMP04620,Marketing,56,121679,23,32,90.6,Yes
EMP04621,Operations,26,88171,18,53,96.2,Yes
EMP04622,Marketing,31,97033,8,41,53.0,No
EMP04623,Operations,45,112369,3,65,76.4,No
EMP04624,Admin,37,94148,8,57,60.6,No
EMP04625,Marketing,50,122592,10,48,73.8,No
EMP04626,Customer Support,37,90717,6,37,65.0,No
EMP04627,Operations,57,118097,18,48,93.2,Yes
EMP04628,Sales,52,121316,24,37,79.4,Yes
EMP04629,HR,49,104094,11,30,54.8,No
EMP04630,Admin,25,80254,22,36,91.2,Yes
EMP04631,Finance,56,125440,21,48,85.6,Yes
EMP04632,Sales,40,105668,22,60,88.6,Yes
EMP04633,Sales,58,130553,18,43,84.2,Yes
EMP04634,HR,39,106181,24,38,82.0,Yes
EMP04635,Customer Support,55,107595,10,45,57.0,No
EMP04636,Customer Support,30,71968,21,52,99.0,Yes
EMP04637,Customer Support,58,108419,23,41,95.0,Yes
EMP04638,Customer Support,33,89662,13,58,73.2,No
EMP04639,Customer Support,59,120070,14,56,72.8,No
EMP04640,IT,21,103081,11,55,72.8,No
EMP04641,HR,32,82779,5,38,50.8,No
EMP04642,Admin,38,89440,2,34,50.0,No
EMP04643,Admin,48,110598,8,56,71.0,No
EMP04644,HR,60,126822,4,60,74.2,No
EMP04645,Operations,25,86046,5,49,62.4,No
EMP04646,Sales,28,83980,10,31,54.6,No
EMP04647,Operations,36,100162,3,59,64.8,No
EMP04648,Customer Support,44,100150,10,38,53.8,No
EMP04649,Admin,28,86643,13,45,66.4,No
EMP04650,Marketing,45,116497,3,52,67.6,No
EMP04651,Operations,42,103386,19,40,85.2,Yes
EMP04652,Customer Support,49,103585,9,35,68.2,No
EMP04653,HR,23,78196,7,65,63.6,No
EMP04654,Operations,32,92225,11,34,60.2,No
EMP04655,Sales,39,107565,18,55,81.4,Yes
EMP04656,Admin,32,94165,18,44,70.8,No
EMP04657,Engineering,40,135648,25,45,86.0,Yes
EMP04658,Operations,37,94142,9,54,71.6,No
EMP04659,Sales,51,111076,19,42,82.4,Yes
EMP04660,Finance,26,103435,9,59,79.6,Yes
EMP04661,Operations,50,111391,7,34,45.0,No
EMP04662,HR,39,96152,19,50,83.2,Yes
EMP04663,Engineering,49,152723,21,57,87.0,Yes
EMP04664,Marketing,53,125854,2,63,69.4,No
EMP04665,HR,24,84542,4,64,64.6,No
EMP04666,Sales,26,86835,7,35,47.6,No
EMP04667,Sales,25,90773,8,57,77.6,Yes
EMP04668,IT,47,126884,21,36,86.4,Yes
EMP04669,Finance,56,125388,18,59,80.8,Yes
EMP04670,Customer Support,60,117488,21,63,100.0,Yes
EMP04671,IT,40,119732,11,59,80.2,Yes
EMP04672,HR,56,126146,5,57,61.2,No
EMP04673,Finance,36,104072,12,46,67.2,No
EMP04674,Customer Support,21,66251,2,33,41.4,No
EMP04675,IT,24,109785,17,57,96.8,Yes
EMP04676,HR,42,94925,22,50,86.6,Yes
EMP04677,Finance,39,106826,4,48,48.0,No
EMP04678,Customer Support,46,93578,16,32,70.0,No
EMP04679,Sales,25,75625,11,39,58.2,No
EMP04680,Customer Support,46,107216,8,43,56.2,No
EMP04681,IT,29,106024,5,47,50.2,No
EMP04682,Marketing,41,105235,19,38,74.0,No
EMP04683,Operations,24,76702,13,38,61.2,No
EMP04684,HR,60,118807,3,37,47.6,No
EMP04685,Sales,55,129870,7,44,54.0,No
EMP04686,Marketing,33,101515,21,41,79.4,Yes
EMP04687,Customer Support,54,104987,4,43,52.0,No
EMP04688,Sales,59,125083,11,56,75.4,Yes
EMP04689,Marketing,29,101203,10,41,66.6,No
EMP04690,Sales,40,107031,20,58,82.8,Yes
EMP04691,Sales,32,97491,19,62,96.4,Yes
EMP04692,Sales,33,103714,6,33,53.6,No
EMP04693,Customer Support,36,93717,25,59,100.0,Yes
EMP04694,Sales,36,100013,22,65,95.6,Yes
EMP04695,Engineering,60,165263,8,52,59.6,No
EMP04696,IT,42,132554,13,55,78.4,Yes
EMP04697,Finance,57,136182,9,61,69.8,No
EMP04698,Marketing,44,104785,21,62,100.0,Yes
EMP04699,Customer Support,47,100135,10,36,66.6,No
EMP04700,Marketing,44,121858,8,55,70.4,No
EMP04701,Sales,31,95104,15,47,80.2,Yes
EMP04702,Marketing,41,117589,11,43,75.6,Yes
EMP04703,IT,47,137511,25,65,100.0,Yes
EMP04704,Sales,30,97182,7,54,75.0,No
EMP04705,Sales,30,96558,4,51,51.8,No
EMP04706,Engineering,31,123639,21,56,100.0,Yes
EMP04707,Marketing,56,124163,11,47,69.0,No
EMP04708,Admin,47,107462,11,62,76.0,Yes
EMP04709,HR,57,121287,14,36,75.8,Yes
EMP04710,Sales,30,100340,19,60,100.0,Yes
EMP04711,Admin,36,93807,22,34,75.0,Yes
EMP04712,Marketing,43,104329,22,62,91.8,Yes
EMP04713,Admin,46,107335,21,42,77.0,Yes
EMP04714,Marketing,22,83222,1,61,65.4,No
EMP04715,Customer Support,29,75241,2,60,51.6,No
EMP04716,Sales,27,93193,18,57,95.6,Yes
EMP04717,Admin,22,72414,5,54,71.4,No
EMP04718,Finance,34,105154,5,37,55.2,No
EMP04719,Sales,33,97604,25,58,96.8,Yes
EMP04720,Sales,41,106933,5,40,54.0,No
EMP04721,Customer Support,43,106190,7,42,52.8,No
EMP04722,IT,50,130371,24,49,90.6,Yes
EMP04723,Sales,46,103799,17,35,68.6,No
EMP04724,Customer Support,47,109984,23,48,96.2,Yes
EMP04725,Customer Support,26,79690,15,31,74.6,No
EMP04726,Marketing,35,111663,11,44,61.2,No
EMP04727,Finance,23,88164,13,36,68.0,No
EMP04728,HR,57,116490,4,55,70.2,No
EMP04729,Sales,59,118464,24,32,80.4,Yes
EMP04730,Marketing,35,99059,9,47,71.4,No
EMP04731,Engineering,47,145366,22,43,94.4,Yes
EMP04732,Sales,27,86093,2,64,56.0,No
EMP04733,Finance,24,103477,14,61,79.8,Yes
EMP04734,Finance,23,85586,9,64,69.6,No
EMP04735,HR,46,96016,10,35,52.0,No
EMP04736,IT,40,135355,2,39,56.0,No
EMP04737,Customer Support,47,109235,4,55,53.2,No
EMP04738,HR,25,74731,8,48,58.2,No
EMP04739,Sales,33,94507,17,51,90.2,Yes
EMP04740,IT,37,124861,2,43,47.4,No
EMP04741,Customer Support,25,83529,2,60,54.6,No
EMP04742,Finance,52,129922,7,64,64.0,No
EMP04743,Operations,26,81031,16,36,77.4,Yes
EMP04744,Marketing,28,102702,5,36,51.6,No
EMP04745,IT,22,96541,10,59,70.4,No
EMP04746,Admin,54,111280,21,35,72.8,No
EMP04747,IT,28,113400,18,59,89.8,Yes
EMP04748,Engineering,29,134708,23,34,79.8,Yes
EMP04749,Engineering,48,153684,17,53,86.4,Yes
EMP04750,Customer Support,39,89626,7,34,62.0,No
EMP04751,HR,26,81084,21,61,100.0,Yes
EMP04752,Customer Support,28,74148,4,48,55.0,No
EMP04753,Finance,30,92569,12,48,64.4,No
EMP04754,Finance,36,109062,11,43,58.6,No
EMP04755,Customer Support,47,104131,22,41,78.2,Yes
EMP04756,Admin,47,104447,9,52,64.4,No
EMP04757,IT,41,129419,25,61,95.6,Yes
EMP04758,IT,21,104473,21,53,96.6,Yes
EMP04759,Engineering,25,129569,19,64,100.0,Yes
EMP04760,Admin,38,96556,17,52,85.8,Yes
EMP04761,Sales,59,117712,17,44,69.0,No
EMP04762,Finance,44,121978,19,51,90.8,Yes
EMP04763,Customer Support,43,98529,7,53,72.4,No
EMP04764,IT,39,119631,6,58,71.6,No
